wave,flux
6790.4136,0.0000000
6791.4328,0.0000000
6792.4523,0.0000000
6793.4718,0.0000000
6794.4916,0.0000000
6795.5114,0.0000000
6796.5315,0.0000000
6797.5517,0.0000000
6798.5720,0.0000000
6799.5925,0.0000000
6800.6131,0.0000000
6801.6339,0.0000000
6802.6549,0.0000000
6803.6760,0.0000000
6804.6972,0.0000000
6805.7187,0.0000000
6806.7402,0.0000000
6807.7619,0.0000000
6808.7838,0.0000000
6809.8058,0.0000000
6810.8280,0.0000000
6811.8503,0.0000000
6812.8728,0.0000000
6813.8955,0.0000000
6814.9183,0.0000000
6815.9412,0.0000000
6816.9643,0.0000000
6817.9876,0.0000000
6819.0110,0.0000000
6820.0345,0.0000000
6821.0582,0.0000000
6822.0821,0.0000000
6823.1061,0.0000000
6824.1303,0.0000000
6825.1546,0.0000000
6826.1791,0.0000000
6827.2037,0.0000000
6828.2285,0.0000000
6829.2535,0.0000000
6830.2786,0.0000000
6831.3038,0.0000000
6832.3292,0.0000000
6833.3548,0.0000000
6834.3805,0.0000000
6835.4064,0.0000000
6836.4324,0.0000000
6837.4586,0.0000000
6838.4849,0.0000000
6839.5114,0.0000000
6840.5380,0.0000000
6841.5648,0.0000000
6842.5917,0.0000000
6843.6188,0.0000000
6844.6461,0.0000000
6845.6735,0.0000000
6846.7011,0.0000000
6847.7288,0.0000000
6848.7567,0.0000000
6849.7847,0.0000000
6850.8129,0.0000000
6851.8412,0.0000000
6852.8697,0.0000000
6853.8983,0.0000000
6854.9271,0.0000000
6855.9561,0.0000000
6856.9852,0.0000000
6858.0144,0.0000000
6859.0438,0.0000000
6860.0734,0.0000000
6861.1031,0.0000000
6862.1330,0.0000000
6863.1631,0.0000000
6864.1932,0.0000000
6865.2236,0.0000000
6866.2541,0.0000000
6867.2847,0.0000000
6868.3155,0.0000000
6869.3465,0.0000000
6870.3776,0.0000000
6871.4089,0.0000000
6872.4403,0.0000000
6873.4719,0.0000000
6874.5036,0.0000000
6875.5355,0.0000000
6876.5676,0.0000000
6877.5998,0.0000000
6878.6321,0.0000000
6879.6646,0.0000000
6880.6973,0.0000000
6881.7301,0.0000000
6882.7631,0.0000000
6883.7962,0.0000000
6884.8295,0.0000000
6885.8629,0.0000000
6886.8965,0.0000000
6887.9303,0.0000000
6888.9642,0.0000000
6889.9982,0.0000000
6891.0325,0.0000000
6892.0668,0.0000000
6893.1013,0.0000000
6894.1360,0.0000000
6895.1709,0.0000000
6896.2059,0.0000000
6897.2410,0.0000000
6898.2763,0.0000000
6899.3118,0.0000000
6900.3474,0.0000000
6901.3831,0.0000000
6902.4191,0.0000000
6903.4551,0.0000000
6904.4914,0.0000000
6905.5278,0.0000000
6906.5643,0.0000000
6907.6010,0.0000000
6908.6379,0.0000000
6909.6749,0.0000000
6910.7121,0.0000000
6911.7494,0.0000000
6912.7869,0.0000000
6913.8245,0.0000000
6914.8623,0.0000000
6915.9002,0.0000000
6916.9383,0.0000000
6917.9766,0.0000000
6919.0150,0.0000000
6920.0536,0.0000000
6921.0923,0.0000000
6922.1312,0.0000000
6923.1702,0.0000000
6924.2094,0.0000000
6925.2488,0.0000000
6926.2883,0.0000000
6927.3280,0.0000000
6928.3678,0.0000000
6929.4077,0.0000000
6930.4479,0.0000000
6931.4882,0.0000000
6932.5286,0.0000000
6933.5692,0.0000000
6934.6100,0.0000000
6935.6509,0.0000000
6936.6919,0.0000000
6937.7332,0.0000000
6938.7745,0.0000000
6939.8161,0.0000000
6940.8578,0.0000000
6941.8996,0.0000000
6942.9416,0.0000000
6943.9838,0.0000000
6945.0261,0.0000000
6946.0686,0.0000000
6947.1112,0.0000000
6948.1540,0.0000000
6949.1969,0.0000000
6950.2400,0.0000000
6951.2833,0.0000000
6952.3267,0.0000000
6953.3703,0.0000000
6954.4140,0.0000000
6955.4579,0.0000000
6956.5019,0.0000000
6957.5461,0.0000000
6958.5905,0.0000000
6959.6350,0.0000000
6960.6797,0.0000000
6961.7245,0.0000000
6962.7695,0.0000000
6963.8146,0.0000000
6964.8599,0.0000000
6965.9054,0.0000000
6966.9510,0.0000000
6967.9967,0.0000000
6969.0427,0.0000000
6970.0887,0.0000000
6971.1350,0.0000000
6972.1814,0.0000000
6973.2279,0.0000000
6974.2746,0.0000000
6975.3215,0.0000000
6976.3685,0.0000000
6977.4157,0.0000000
6978.4630,0.0000000
6979.5105,0.0000000
6980.5582,0.0000000
6981.6060,0.0000000
6982.6540,0.0000000
6983.7021,0.0000000
6984.7504,0.0000000
6985.7988,0.0000000
6986.8474,0.0000000
6987.8962,0.0000000
6988.9451,0.0000000
6989.9941,0.0000000
6991.0434,0.0000000
6992.0927,0.0000000
6993.1423,0.0000000
6994.1920,0.0000000
6995.2418,0.0000000
6996.2918,0.0000000
6997.3420,0.0000000
6998.3923,0.0000000
6999.4428,0.0000000
7000.4935,0.0000000
7001.5443,0.0000000
7002.5952,0.0000000
7003.6463,0.0000000
7004.6976,0.0000000
7005.7491,0.0000000
7006.8006,0.0000000
7007.8524,0.0000000
7008.9043,0.0000000
7009.9564,0.0000000
7011.0086,0.0000000
7012.0610,0.0000000
7013.1135,0.0000000
7014.1662,0.0000000
7015.2190,0.0000000
7016.2721,0.0000000
7017.3252,0.0000000
7018.3786,0.0000000
7019.4320,0.0000000
7020.4857,0.0000000
7021.5395,0.0000000
7022.5934,0.0000000
7023.6476,0.0000000
7024.7018,0.0000000
7025.7563,0.0000000
7026.8109,0.0000000
7027.8656,0.0000000
7028.9205,0.0000000
7029.9756,0.0000000
7031.0308,0.0000000
7032.0862,0.0000000
7033.1417,0.0000000
7034.1975,0.0000000
7035.2533,0.0000000
7036.3093,0.0000000
7037.3655,0.0000000
7038.4218,0.0000000
7039.4783,0.0000000
7040.5350,0.0000000
7041.5918,0.0000000
7042.6488,0.0000000
7043.7059,0.0000000
7044.7632,0.0000000
7045.8206,0.0000000
7046.8782,0.0000000
7047.9360,0.0000000
7048.9939,0.0000000
7050.0520,0.0000000
7051.1102,0.0000000
7052.1686,0.0000000
7053.2272,0.0000000
7054.2859,0.0000000
7055.3448,0.0000000
7056.4038,0.0000000
7057.4630,0.0000000
7058.5224,0.0000000
7059.5819,0.0000000
7060.6416,0.0000000
7061.7014,0.0000000
7062.7614,0.0000000
7063.8215,0.0000000
7064.8818,0.0000000
7065.9423,0.0000000
7067.0029,0.0000000
7068.0637,0.0000000
7069.1246,0.0000000
7070.1857,0.0000000
7071.2470,0.0000000
7072.3084,0.0000000
7073.3700,0.0000000
7074.4318,0.0000000
7075.4937,0.0000000
7076.5557,0.0000000
7077.6179,0.0000000
7078.6803,0.0000000
7079.7428,0.0000000
7080.8055,0.0000000
7081.8684,0.0000000
7082.9314,0.0000000
7083.9946,0.0000000
7085.0579,0.0000000
7086.1214,0.0000000
7087.1851,0.0000000
7088.2489,0.0000000
7089.3129,0.0000000
7090.3770,0.0000000
7091.4413,0.0000000
7092.5057,0.0000000
7093.5703,0.0000000
7094.6351,0.0000000
7095.7001,0.0000000
7096.7651,0.0000000
7097.8304,0.0000000
7098.8958,0.0000000
7099.9614,0.0000000
7101.0271,0.0000000
7102.0930,0.0000000
7103.1591,0.0000000
7104.2253,0.0000000
7105.2916,0.0000000
7106.3582,0.0000000
7107.4249,0.0000000
7108.4917,0.0000000
7109.5587,0.0000000
7110.6259,0.0000000
7111.6932,0.0000000
7112.7607,0.0000000
7113.8284,0.0000000
7114.8962,0.0000000
7115.9642,0.0000000
7117.0323,0.0000000
7118.1006,0.0000000
7119.1690,0.0000000
7120.2377,0.0000000
7121.3064,0.0000000
7122.3754,0.0000000
7123.4445,0.0000000
7124.5137,0.0000000
7125.5831,0.0000000
7126.6527,0.0000000
7127.7225,0.0000000
7128.7923,0.0000000
7129.8624,0.0000000
7130.9326,0.0000000
7132.0030,0.0000000
7133.0735,0.0000000
7134.1443,0.0000000
7135.2151,0.0000000
7136.2861,0.0000000
7137.3573,0.0000000
7138.4287,0.0000000
7139.5002,0.0000000
7140.5718,0.0000000
7141.6437,0.0000000
7142.7157,0.0000000
7143.7878,0.0000000
7144.8601,0.0000000
7145.9326,0.0000000
7147.0052,0.0000000
7148.0780,0.0000000
7149.1510,0.0000000
7150.2241,0.0000000
7151.2974,0.0000000
7152.3708,0.0000000
7153.4444,0.0000000
7154.5181,0.0000000
7155.5921,0.0000000
7156.6662,0.0000000
7157.7404,0.0000000
7158.8148,0.0000000
7159.8894,0.0000000
7160.9641,0.0000000
7162.0390,0.0000000
7163.1140,0.0000000
7164.1892,0.0000000
7165.2646,0.0000000
7166.3401,0.0000000
7167.4158,0.0000000
7168.4917,0.0000000
7169.5677,0.0000000
7170.6439,0.0000000
7171.7202,0.0000000
7172.7967,0.0000000
7173.8734,0.0000000
7174.9502,0.0000000
7176.0272,0.0000000
7177.1044,0.0000000
7178.1817,0.0000000
7179.2592,0.0000000
7180.3368,0.0000000
7181.4146,0.0000000
7182.4925,0.0000000
7183.5707,0.0000000
7184.6489,0.0000000
7185.7274,0.0000000
7186.8060,0.0000000
7187.8848,0.0000000
7188.9637,0.0000000
7190.0428,0.0000000
7191.1220,0.0000000
7192.2014,0.0000000
7193.2810,0.0000000
7194.3608,0.0000000
7195.4407,0.0000000
7196.5207,0.0000000
7197.6010,0.0000000
7198.6813,0.0000000
7199.7619,0.0000000
7200.8426,0.0000000
7201.9235,0.0000000
7203.0045,0.0000000
7204.0857,0.0000000
7205.1671,0.0000000
7206.2486,0.0000000
7207.3303,0.0000000
7208.4121,0.0000000
7209.4941,0.0000000
7210.5763,0.0000000
7211.6586,0.0000000
7212.7411,0.0000000
7213.8238,0.0000000
7214.9066,0.0000000
7215.9896,0.0000000
7217.0728,0.0000000
7218.1561,0.0000000
7219.2395,0.0000000
7220.3232,0.0000000
7221.4070,0.0000000
7222.4909,0.0000000
7223.5751,0.0000000
7224.6593,0.0000000
7225.7438,0.0000000
7226.8284,0.0000000
7227.9132,0.0000000
7228.9981,0.0000000
7230.0832,0.0000000
7231.1685,0.0000000
7232.2539,0.0000000
7233.3395,0.0000000
7234.4253,0.0000000
7235.5112,0.0000000
7236.5972,0.0000000
7237.6835,0.0000000
7238.7699,0.0000000
7239.8565,0.0000000
7240.9432,0.0000000
7242.0301,0.0000000
7243.1171,0.0000000
7244.2044,0.0000000
7245.2917,0.0000000
7246.3793,0.0000000
7247.4670,0.0000000
7248.5549,0.0000000
7249.6429,0.0000000
7250.7311,0.0000000
7251.8195,0.0000000
7252.9080,0.0000000
7253.9967,0.0000000
7255.0855,0.0000000
7256.1745,0.0000000
7257.2637,0.0000000
7258.3531,0.0000000
7259.4426,0.0000000
7260.5322,0.0000000
7261.6221,0.0000000
7262.7121,0.0000000
7263.8022,0.0000000
7264.8926,0.0000000
7265.9831,0.0000000
7267.0737,0.0000000
7268.1645,0.0000000
7269.2555,0.0000000
7270.3466,0.0000000
7271.4380,0.0000000
7272.5294,0.0000000
7273.6211,0.0000000
7274.7129,0.0000000
7275.8048,0.0000000
